User:;Maciej
IndexName:;WIG20Closing
StartDate:;2015-01-20 00:01:13
CalculationTime:;05:27:58
TestCasesNumber:;1
ProportionalDivisionTrainingTestData:;70
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
Elman;0,25;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1300,58590204739;0,511695906432749;0,87719298245614;0,146198830409357;0,5;0,503496503496504
MLP;0,5;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1219,56890143305;0,567251461988304;0,695906432748538;0,43859649122807;0,5;0,500699300699301
Jordan;0,5;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1042,85524994021;0,517543859649123;0,742690058479532;0,292397660818713;0,5;0,502097902097902
Elman;0,5;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1149,01286382352;0,54093567251462;0,730994152046784;0,350877192982456;0,5;0,496503496503497
MLP;0,75;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1004,06792440105;0,543859649122807;0,596491228070175;0,491228070175439;0,5;0,503496503496504
Jordan;0,75;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1020,81033529425;0,538011695906433;0,596491228070175;0,47953216374269;0,5;0,504895104895105
Elman;0,75;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1118,34100598034;0,578947368421053;0,619883040935672;0,538011695906433;0,5;0,518881118881119
MLP;1;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1124,26788746594;0,567251461988304;0,467836257309941;0,666666666666667;0,5;0,521678321678322
Jordan;1;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1004,90592935382;0,546783625730994;0,538011695906433;0,555555555555556;0,5;0,518881118881119
Elman;1;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1101,60955584352;0,587719298245614;0,538011695906433;0,637426900584795;0,5;0,517482517482518
MLP;0,25;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1065,77064239834;0,555555555555556;0,298245614035088;0,812865497076023;0,5;0,516083916083916
Jordan;0,25;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1056,19671745321;0,549707602339181;0,286549707602339;0,812865497076023;0,5;0,517482517482518
Elman;0,25;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1064,50719341892;0,54093567251462;0,286549707602339;0,795321637426901;0,5;0,516083916083916
MLP;0,5;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1091,326284903;0,552631578947368;0,298245614035088;0,807017543859649;0,5;0,531468531468531
Jordan;0,5;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1046,44642984212;0,54093567251462;0,274853801169591;0,807017543859649;0,5;0,513286713286713
Elman;0,5;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1044,47960023306;0,535087719298246;0,269005847953216;0,801169590643275;0,5;0,516083916083916
MLP;0,75;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1035,52223769813;0,555555555555556;0,304093567251462;0,807017543859649;0,5;0,525874125874126
Jordan;0,75;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1027,93305450311;0,543859649122807;0,280701754385965;0,807017543859649;0,5;0,516083916083916
Elman;0,75;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1056,08848468979;0,538011695906433;0,286549707602339;0,789473684210526;0,5;0,523076923076923
MLP;1;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1039,61898889012;0,558479532163743;0,309941520467836;0,807017543859649;0,5;0,517482517482518
Jordan;1;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1022,47789834704;0,54093567251462;0,274853801169591;0,807017543859649;0,5;0,516083916083916
Elman;1;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1072,49240336897;0,54093567251462;0,304093567251462;0,777777777777778;0,5;0,535664335664336
MLP;0,25;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;1081,32958919032;0,529239766081871;0,707602339181287;0,350877192982456;0,5;0,503496503496504
Jordan;0,25;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;1014,82138091613;0,546783625730994;0,678362573099415;0,415204678362573;0,5;0,518881118881119
Elman;0,25;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;1014,21646725385;0,549707602339181;0,812865497076023;0,286549707602339;0,5;0,524475524475524
MLP;0,5;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;1004,54292566308;0,564327485380117;0,543859649122807;0,584795321637427;0,5;0,53006993006993
Jordan;0,5;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;992,096465506648;0,564327485380117;0,56140350877193;0,567251461988304;0,5;0,538461538461538
Elman;0,5;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;975,849478457301;0,549707602339181;0,660818713450292;0,43859649122807;0,5;0,528671328671329
MLP;0,75;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;1003,74797396459;0,564327485380117;0,467836257309941;0,660818713450292;0,5;0,523076923076923
Jordan;0,75;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;987,781449484269;0,552631578947368;0,485380116959064;0,619883040935672;0,5;0,525874125874126
Elman;0,75;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;982,99247852009;0,570175438596491;0,584795321637427;0,555555555555556;0,5;0,545454545454545
MLP;1;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;999,482012430267;0,56140350877193;0,461988304093567;0,660818713450292;0,5;0,516083916083916
Jordan;1;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;987,622010301158;0,558479532163743;0,473684210526316;0,64327485380117;0,5;0,524475524475524
Elman;1;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;994,901833696913;0,570175438596491;0,555555555555556;0,584795321637427;0,5;0,53006993006993
MLP;0,25;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1039,64346082416;0,523391812865497;0,859649122807018;0,187134502923977;0,5;0,509090909090909
Jordan;0,25;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1038,69126217476;0,546783625730994;0,853801169590643;0,239766081871345;0,5;0,495104895104895
Elman;0,25;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1141,20481453578;0,532163742690059;0,853801169590643;0,210526315789474;0,5;0,492307692307692
MLP;0,5;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;984,204423419312;0,517543859649123;0,625730994152047;0,409356725146199;0,5;0,506293706293706
Jordan;0,5;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;987,649349853406;0,529239766081871;0,654970760233918;0,403508771929825;0,5;0,517482517482518
Elman;0,5;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1037,64727172997;0,564327485380117;0,807017543859649;0,321637426900585;0,5;0,525874125874126
MLP;0,75;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;977,543732717971;0,529239766081871;0,590643274853801;0,467836257309941;0,5;0,521678321678322
Jordan;0,75;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;970,904984267437;0,532163742690059;0,596491228070175;0,467836257309941;0,5;0,52027972027972
Elman;0,75;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1016,97274737216;0,56140350877193;0,690058479532164;0,432748538011696;0,5;0,528671328671329
MLP;1;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;981,000128624106;0,549707602339181;0,590643274853801;0,508771929824561;0,5;0,523076923076923
Jordan;1;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;973,872393621839;0,573099415204678;0,578947368421053;0,567251461988304;0,5;0,521678321678322
Elman;1;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1014,66197387657;0,543859649122807;0,625730994152047;0,461988304093567;0,5;0,523076923076923
MLP;0,25;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;1376,62722847387;0,552631578947368;0,883040935672515;0,222222222222222;0,5;0,493706293706294
Jordan;0,25;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;16982,7032780004;0,578947368421053;0,549707602339181;0,608187134502924;0,5;0,499300699300699
Elman;0,25;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;2057,53330306974;0,552631578947368;0,742690058479532;0,362573099415205;0,5;0,503496503496504
MLP;0,5;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;12385,9058437663;0,573099415204678;0,385964912280702;0,760233918128655;0,5;0,510489510489511
Jordan;0,5;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;1318,29700438403;0,549707602339181;0,725146198830409;0,374269005847953;0,5;0,497902097902098
Elman;0,5;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;1203,53165578368;0,555555555555556;0,824561403508772;0,286549707602339;0,5;0,507692307692308
MLP;0,75;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;9237,54103673183;0,570175438596491;0,309941520467836;0,830409356725146;0,5;0,495104895104895
Jordan;0,75;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;1213,37125865798;0,56140350877193;0,573099415204678;0,549707602339181;0,5;0,492307692307692
Elman;0,75;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;1195,41383785612;0,552631578947368;0,906432748538012;0,198830409356725;0,5;0,532867132867133
MLP;1;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;1423,75096544306;0,523391812865497;0,216374269005848;0,830409356725146;0,5;0,528671328671329
Jordan;1;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;7563,23226077091;0,567251461988304;0,304093567251462;0,830409356725146;0,5;0,507692307692308
Elman;1;0,75;1000;30~1;no PCA;TwoWeeks;Day;Day;1457,37815508121;0,58187134502924;0,491228070175439;0,672514619883041;0,5;0,513286713286713
MLP;0,25;0;1000;3~3~1;no PCA;Month;Day;Day;989,658617516904;0,536873156342183;0,247058823529412;0,828402366863905;0,501474926253687;0,528913963328632
Jordan;0,25;0;1000;3~3~1;no PCA;Month;Day;Day;1005,59730726725;0,51622418879056;0,111764705882353;0,923076923076923;0,501474926253687;0,526093088857546
Elman;0,25;0;1000;3~3~1;no PCA;Month;Day;Day;952,732194476954;0,530973451327434;0,235294117647059;0,828402366863905;0,501474926253687;0,544428772919605
MLP;0,5;0;1000;3~3~1;no PCA;Month;Day;Day;1039,90141824585;0,557522123893805;0,370588235294118;0,745562130177515;0,501474926253687;0,533145275035261
Jordan;0,5;0;1000;3~3~1;no PCA;Month;Day;Day;1110,20252377942;0,542772861356932;0,205882352941176;0,881656804733728;0,501474926253687;0,528913963328632
Elman;0,5;0;1000;3~3~1;no PCA;Month;Day;Day;1030,04252700419;0,528023598820059;0,217647058823529;0,840236686390533;0,501474926253687;0,545839210155148
MLP;0,75;0;1000;3~3~1;no PCA;Month;Day;Day;1098,70833092076;0,52212389380531;0,164705882352941;0,881656804733728;0,501474926253687;0,519040902679831
Jordan;0,75;0;1000;3~3~1;no PCA;Month;Day;Day;2977,87309374882;0,551622418879056;0,335294117647059;0,769230769230769;0,501474926253687;0,497884344146685
Elman;0,75;0;1000;3~3~1;no PCA;Month;Day;Day;1111,93697772193;0,519174041297935;0,105882352941176;0,93491124260355;0,501474926253687;0,566995768688293
MLP;1;0;1000;3~3~1;no PCA;Month;Day;Day;2763,81221148655;0,554572271386431;0,323529411764706;0,78698224852071;0,501474926253687;0,507757404795487
Jordan;1;0;1000;3~3~1;no PCA;Month;Day;Day;1922,15425769864;0,536873156342183;0,282352941176471;0,792899408284024;0,501474926253687;0,52327221438646
Elman;1;0;1000;3~3~1;no PCA;Month;Day;Day;1371,49269779757;0,489675516224189;0,435294117647059;0,544378698224852;0,501474926253687;0,571227080394922
MLP;0,25;0,25;1000;3~3~1;no PCA;Month;Day;Day;4494,42237273113;0,52212389380531;0,0941176470588235;0,952662721893491;0,501474926253687;0,514809590973202
Jordan;0,25;0,25;1000;3~3~1;no PCA;Month;Day;Day;2309,08392467063;0,510324483775811;0,0470588235294118;0,976331360946746;0,501474926253687;0,535966149506347
Elman;0,25;0,25;1000;3~3~1;no PCA;Month;Day;Day;1035,77216516837;0,498525073746313;0,188235294117647;0,810650887573965;0,501474926253687;0,535966149506347
MLP;0,5;0,25;1000;3~3~1;no PCA;Month;Day;Day;1655,6641811659;0,486725663716814;0,3;0,674556213017751;0,501474926253687;0,544428772919605
Jordan;0,5;0,25;1000;3~3~1;no PCA;Month;Day;Day;3773,74765797729;0,545722713864307;0,229411764705882;0,863905325443787;0,501474926253687;0,513399153737659
Elman;0,5;0,25;1000;3~3~1;no PCA;Month;Day;Day;991,709132511489;0,486725663716814;0,123529411764706;0,85207100591716;0,501474926253687;0,554301833568406
MLP;0,75;0,25;1000;3~3~1;no PCA;Month;Day;Day;1691,00638860604;0,545722713864307;0,247058823529412;0,846153846153846;0,501474926253687;0,519040902679831
Jordan;0,75;0,25;1000;3~3~1;no PCA;Month;Day;Day;2700,97437329629;0,56047197640118;0,276470588235294;0,846153846153846;0,501474926253687;0,506346967559944
Elman;0,75;0,25;1000;3~3~1;no PCA;Month;Day;Day;999,002355386938;0,510324483775811;0,1;0,923076923076923;0,501474926253687;0,527503526093089
MLP;1;0,25;1000;3~3~1;no PCA;Month;Day;Day;1511,74085167756;0,542772861356932;0,241176470588235;0,846153846153846;0,501474926253687;0,524682651622003
Jordan;1;0,25;1000;3~3~1;no PCA;Month;Day;Day;1596,01813741122;0,501474926253687;0,0411764705882353;0,964497041420118;0,501474926253687;0,514809590973202
Elman;1;0,25;1000;3~3~1;no PCA;Month;Day;Day;1001,24434115906;0,513274336283186;0,0647058823529412;0,964497041420118;0,501474926253687;0,527503526093089
MLP;0,25;0,5;1000;3~3~1;no PCA;Month;Day;Day;4906,68854165388;0,501474926253687;1;0;0,501474926253687;0,502115655853315
Jordan;0,25;0,5;1000;3~3~1;no PCA;Month;Day;Day;4452,02826743357;0,451327433628319;0,2;0,70414201183432;0,501474926253687;0,521861777150917
Elman;0,25;0,5;1000;3~3~1;no PCA;Month;Day;Day;1486,44018558142;0,56047197640118;0,688235294117647;0,431952662721893;0,501474926253687;0,506346967559944
MLP;0,5;0,5;1000;3~3~1;no PCA;Month;Day;Day;2349,26423744377;0,569321533923304;0,341176470588235;0,798816568047337;0,501474926253687;0,517630465444288
Jordan;0,5;0,5;1000;3~3~1;no PCA;Month;Day;Day;2662,01966070623;0,548672566371681;0,252941176470588;0,846153846153846;0,501474926253687;0,513399153737659
Elman;0,5;0,5;1000;3~3~1;no PCA;Month;Day;Day;1057,86548337554;0,528023598820059;0,135294117647059;0,923076923076923;0,501474926253687;0,531734837799718
MLP;0,75;0,5;1000;3~3~1;no PCA;Month;Day;Day;2311,08330028723;0,510324483775811;0,952941176470588;0,0650887573964497;0,501474926253687;0,534555712270804
Jordan;0,75;0,5;1000;3~3~1;no PCA;Month;Day;Day;2453,86499750378;0,545722713864307;0,247058823529412;0,846153846153846;0,501474926253687;0,502115655853315
Elman;0,75;0,5;1000;3~3~1;no PCA;Month;Day;Day;1011,98804770747;0,498525073746313;0,141176470588235;0,857988165680473;0,501474926253687;0,533145275035261
MLP;1;0,5;1000;3~3~1;no PCA;Month;Day;Day;1816,59841649796;0,486725663716814;0,0352941176470588;0,940828402366864;0,501474926253687;0,506346967559944
Jordan;1;0,5;1000;3~3~1;no PCA;Month;Day;Day;2056,96242562733;0,545722713864307;0,247058823529412;0,846153846153846;0,501474926253687;0,520451339915374
Elman;1;0,5;1000;3~3~1;no PCA;Month;Day;Day;987,015752404119;0,507374631268437;0,370588235294118;0,644970414201183;0,501474926253687;0,530324400564175
MLP;0,25;0,75;1000;3~3~1;no PCA;Month;Day;Day;5937,696997739;0,457227138643068;0,241176470588235;0,674556213017751;0,501474926253687;0,541607898448519
Jordan;0,25;0,75;1000;3~3~1;no PCA;Month;Day;Day;9115,55578764751;0,52212389380531;0,282352941176471;0,763313609467456;0,501474926253687;0,506346967559944
Elman;0,25;0,75;1000;3~3~1;no PCA;Month;Day;Day;1204,51655375799;0,542772861356932;0,935294117647059;0,14792899408284;0,501474926253687;0,526093088857546
MLP;0,5;0,75;1000;3~3~1;no PCA;Month;Day;Day;5628,13891917253;0,52212389380531;0,970588235294118;0,0710059171597633;0,501474926253687;0,531734837799718
Jordan;0,5;0,75;1000;3~3~1;no PCA;Month;Day;Day;5121,93624575194;0,52212389380531;0,276470588235294;0,769230769230769;0,501474926253687;0,513399153737659
Elman;0,5;0,75;1000;3~3~1;no PCA;Month;Day;Day;1200,11553289653;0,566371681415929;0,470588235294118;0,662721893491124;0,501474926253687;0,544428772919605
MLP;0,75;0,75;1000;3~3~1;no PCA;Month;Day;Day;3145,649040818;0,501474926253687;0,970588235294118;0,029585798816568;0,501474926253687;0,52327221438646
Jordan;0,75;0,75;1000;3~3~1;no PCA;Month;Day;Day;2953,63617382955;0,504424778761062;0,976470588235294;0,029585798816568;0,501474926253687;0,543018335684062
Elman;0,75;0,75;1000;3~3~1;no PCA;Month;Day;Day;1101,14240972823;0,542772861356932;0,164705882352941;0,923076923076923;0,501474926253687;0,531734837799718
MLP;1;0,75;1000;3~3~1;no PCA;Month;Day;Day;3253,51181820681;0,554572271386431;0,264705882352941;0,846153846153846;0,501474926253687;0,521861777150917
Jordan;1;0,75;1000;3~3~1;no PCA;Month;Day;Day;2013,73314858554;0,519174041297935;0,152941176470588;0,887573964497041;0,501474926253687;0,528913963328632
Elman;1;0,75;1000;3~3~1;no PCA;Month;Day;Day;998,93653095198;0,513274336283186;0,0588235294117647;0,970414201183432;0,501474926253687;0,552891396332863
MLP;0,25;0;1000;10~10~1;no PCA;Month;Day;Day;964,230477175379;0,539823008849557;0,241176470588235;0,840236686390533;0,501474926253687;0,538787023977433
Jordan;0,25;0;1000;10~10~1;no PCA;Month;Day;Day;963,822452140316;0,536873156342183;0,182352941176471;0,893491124260355;0,501474926253687;0,527503526093089
Elman;0,25;0;1000;10~10~1;no PCA;Month;Day;Day;982,31236144957;0,545722713864307;0,252941176470588;0,840236686390533;0,501474926253687;0,530324400564175
MLP;0,5;0;1000;10~10~1;no PCA;Month;Day;Day;964,015694755235;0,554572271386431;0,288235294117647;0,822485207100592;0,501474926253687;0,544428772919605
Jordan;0,5;0;1000;10~10~1;no PCA;Month;Day;Day;960,181167248694;0,554572271386431;0,294117647058824;0,816568047337278;0,501474926253687;0,540197461212976
Elman;0,5;0;1000;10~10~1;no PCA;Month;Day;Day;963,006424093532;0,528023598820059;0,123529411764706;0,93491124260355;0,501474926253687;0,547249647390691
MLP;0,75;0;1000;10~10~1;no PCA;Month;Day;Day;928,699884100056;0,510324483775811;0,111764705882353;0,911242603550296;0,501474926253687;0,548660084626234
Jordan;0,75;0;1000;10~10~1;no PCA;Month;Day;Day;956,352680115996;0,533923303834808;0,2;0,869822485207101;0,501474926253687;0,562764456981664
Elman;0,75;0;1000;10~10~1;no PCA;Month;Day;Day;948,373585741334;0,507374631268437;0,0882352941176471;0,928994082840237;0,501474926253687;0,526093088857546
MLP;1;0;1000;10~10~1;no PCA;Month;Day;Day;923,462399382806;0,52212389380531;0,117647058823529;0,928994082840237;0,501474926253687;0,544428772919605
Jordan;1;0;1000;10~10~1;no PCA;Month;Day;Day;946,056631371768;0,519174041297935;0,135294117647059;0,905325443786982;0,501474926253687;0,555712270803949
Elman;1;0;1000;10~10~1;no PCA;Month;Day;Day;1010,58958483909;0,510324483775811;0,0529411764705882;0,970414201183432;0,501474926253687;0,541607898448519
MLP;0,25;0,25;1000;10~10~1;no PCA;Month;Day;Day;970,427613054796;0,486725663716814;0,1;0,875739644970414;0,501474926253687;0,527503526093089
Jordan;0,25;0,25;1000;10~10~1;no PCA;Month;Day;Day;966,175246447003;0,47787610619469;0,147058823529412;0,810650887573965;0,501474926253687;0,528913963328632
Elman;0,25;0,25;1000;10~10~1;no PCA;Month;Day;Day;936,255920901997;0,489675516224189;0,123529411764706;0,857988165680473;0,501474926253687;0,545839210155148
MLP;0,5;0,25;1000;10~10~1;no PCA;Month;Day;Day;902,910256652293;0,474926253687316;0,141176470588235;0,810650887573965;0,501474926253687;0,548660084626234
Jordan;0,5;0,25;1000;10~10~1;no PCA;Month;Day;Day;897,073786957336;0,495575221238938;0,105882352941176;0,887573964497041;0,501474926253687;0,53737658674189
Elman;0,5;0,25;1000;10~10~1;no PCA;Month;Day;Day;912,757027633864;0,498525073746313;0,0941176470588235;0,905325443786982;0,501474926253687;0,558533145275035
MLP;0,75;0,25;1000;10~10~1;no PCA;Month;Day;Day;899,59739737636;0,495575221238938;0,0941176470588235;0,899408284023669;0,501474926253687;0,547249647390691
Jordan;0,75;0,25;1000;10~10~1;no PCA;Month;Day;Day;896,392663059131;0,504424778761062;0,1;0,911242603550296;0,501474926253687;0,541607898448519
Elman;0,75;0,25;1000;10~10~1;no PCA;Month;Day;Day;885,240345201556;0,525073746312684;0,0823529411764706;0,970414201183432;0,501474926253687;0,555712270803949
MLP;1;0,25;1000;10~10~1;no PCA;Month;Day;Day;911,059687789906;0,513274336283186;0,0941176470588235;0,93491124260355;0,501474926253687;0,544428772919605
Jordan;1;0,25;1000;10~10~1;no PCA;Month;Day;Day;898,468646443071;0,504424778761062;0,117647058823529;0,893491124260355;0,501474926253687;0,555712270803949
Elman;1;0,25;1000;10~10~1;no PCA;Month;Day;Day;895,153335327478;0,501474926253687;0,0411764705882353;0,964497041420118;0,501474926253687;0,558533145275035
MLP;0,25;0,5;1000;10~10~1;no PCA;Month;Day;Day;2116,18214270545;0,47787610619469;0,394117647058824;0,562130177514793;0,501474926253687;0,493653032440056
Jordan;0,25;0,5;1000;10~10~1;no PCA;Month;Day;Day;2391,97575226325;0,48377581120944;0,764705882352941;0,201183431952663;0,501474926253687;0,517630465444288
Elman;0,25;0,5;1000;10~10~1;no PCA;Month;Day;Day;1126,94864438902;0,466076696165192;0,2;0,733727810650888;0,501474926253687;0,545839210155148
MLP;0,5;0,5;1000;10~10~1;no PCA;Month;Day;Day;1752,00218943398;0,480825958702065;0,152941176470588;0,810650887573965;0,501474926253687;0,507757404795487
Jordan;0,5;0,5;1000;10~10~1;no PCA;Month;Day;Day;1536,68701460511;0,492625368731563;0,464705882352941;0,520710059171598;0,501474926253687;0,524682651622003
Elman;0,5;0,5;1000;10~10~1;no PCA;Month;Day;Day;985,972978896638;0,466076696165192;0,152941176470588;0,781065088757396;0,501474926253687;0,531734837799718
MLP;0,75;0,5;1000;10~10~1;no PCA;Month;Day;Day;1595,91642301855;0,457227138643068;0,370588235294118;0,544378698224852;0,501474926253687;0,53737658674189
Jordan;0,75;0,5;1000;10~10~1;no PCA;Month;Day;Day;1862,6398114494;0,51622418879056;0,958823529411765;0,0710059171597633;0,501474926253687;0,524682651622003
Elman;0,75;0,5;1000;10~10~1;no PCA;Month;Day;Day;999,377115662953;0,501474926253687;0,170588235294118;0,834319526627219;0,501474926253687;0,544428772919605
MLP;1;0,5;1000;10~10~1;no PCA;Month;Day;Day;1170,07005738114;0,492625368731563;0,123529411764706;0,863905325443787;0,501474926253687;0,552891396332863
Jordan;1;0,5;1000;10~10~1;no PCA;Month;Day;Day;1461,9839341641;0,495575221238938;0,0882352941176471;0,905325443786982;0,501474926253687;0,528913963328632
Elman;1;0,5;1000;10~10~1;no PCA;Month;Day;Day;1064,53319940884;0,510324483775811;0,0470588235294118;0,976331360946746;0,501474926253687;0,548660084626234
MLP;0,25;0,75;1000;10~10~1;no PCA;Month;Day;Day;6350,95591652338;0,513274336283186;0,994117647058824;0,029585798816568;0,501474926253687;0,535966149506347
Jordan;0,25;0,75;1000;10~10~1;no PCA;Month;Day;Day;4112,39732497139;0,498525073746313;0,00588235294117647;0,994082840236686;0,501474926253687;0,521861777150917
Elman;0,25;0,75;1000;10~10~1;no PCA;Month;Day;Day;1421,34420115181;0,542772861356932;0,176470588235294;0,911242603550296;0,501474926253687;0,527503526093089
MLP;0,5;0,75;1000;10~10~1;no PCA;Month;Day;Day;4055,45205898046;0,545722713864307;0,217647058823529;0,875739644970414;0,501474926253687;0,500705218617772
Jordan;0,5;0,75;1000;10~10~1;no PCA;Month;Day;Day;2863,04250527003;0,463126843657817;0,252941176470588;0,674556213017751;0,501474926253687;0,513399153737659
Elman;0,5;0,75;1000;10~10~1;no PCA;Month;Day;Day;1188,6865565762;0,504424778761062;0,0588235294117647;0,952662721893491;0,501474926253687;0,52327221438646
MLP;0,75;0,75;1000;10~10~1;no PCA;Month;Day;Day;3814,75122808119;0,510324483775811;0,152941176470588;0,869822485207101;0,501474926253687;0,510578279266573
Jordan;0,75;0,75;1000;10~10~1;no PCA;Month;Day;Day;2473,52531208696;0,548672566371681;0,288235294117647;0,810650887573965;0,501474926253687;0,517630465444288
Elman;0,75;0,75;1000;10~10~1;no PCA;Month;Day;Day;1117,10454635763;0,474926253687316;0,305882352941176;0,644970414201183;0,501474926253687;0,527503526093089
MLP;1;0,75;1000;10~10~1;no PCA;Month;Day;Day;2019,77927156069;0,507374631268437;1;0,0118343195266272;0,501474926253687;0,550070521861777
Jordan;1;0,75;1000;10~10~1;no PCA;Month;Day;Day;2872,92442887914;0,525073746312684;0,111764705882353;0,940828402366864;0,501474926253687;0,548660084626234
Elman;1;0,75;1000;10~10~1;no PCA;Month;Day;Day;1106,23918666546;0,52212389380531;0,405882352941176;0,63905325443787;0,501474926253687;0,534555712270804
MLP;0,25;0;1000;30~30~1;no PCA;Month;Day;Day;987,210536971416;0,52212389380531;0,111764705882353;0,93491124260355;0,501474926253687;0,534555712270804
Jordan;0,25;0;1000;30~30~1;no PCA;Month;Day;Day;968,826725240354;0,52212389380531;0,123529411764706;0,923076923076923;0,501474926253687;0,528913963328632
Elman;0,25;0;1000;30~30~1;no PCA;Month;Day;Day;1027,31372447313;0,52212389380531;0,164705882352941;0,881656804733728;0,501474926253687;0,521861777150917
MLP;0,5;0;1000;30~30~1;no PCA;Month;Day;Day;950,533150625399;0,507374631268437;0,1;0,917159763313609;0,501474926253687;0,534555712270804
Jordan;0,5;0;1000;30~30~1;no PCA;Month;Day;Day;947,188895551652;0,530973451327434;0,211764705882353;0,85207100591716;0,501474926253687;0,543018335684062
Elman;0,5;0;1000;30~30~1;no PCA;Month;Day;Day;992,513053445143;0,528023598820059;0,182352941176471;0,875739644970414;0,501474926253687;0,53737658674189
MLP;0,75;0;1000;30~30~1;no PCA;Month;Day;Day;936,650305283381;0,513274336283186;0,152941176470588;0,875739644970414;0,501474926253687;0,535966149506347
Jordan;0,75;0;1000;30~30~1;no PCA;Month;Day;Day;945,746667487556;0,533923303834808;0,147058823529412;0,923076923076923;0,501474926253687;0,545839210155148
Elman;0,75;0;1000;30~30~1;no PCA;Month;Day;Day;1011,89487457545;0,52212389380531;0,164705882352941;0,881656804733728;0,501474926253687;0,548660084626234
MLP;1;0;1000;30~30~1;no PCA;Month;Day;Day;915,779920433923;0,510324483775811;0,0941176470588235;0,928994082840237;0,501474926253687;0,552891396332863
Jordan;1;0;1000;30~30~1;no PCA;Month;Day;Day;931,014728640282;0,528023598820059;0,141176470588235;0,917159763313609;0,501474926253687;0,541607898448519
Elman;1;0;1000;30~30~1;no PCA;Month;Day;Day;932,055379978884;0,510324483775811;0,294117647058824;0,727810650887574;0,501474926253687;0,53737658674189
MLP;0,25;0,25;1000;30~30~1;no PCA;Month;Day;Day;997,555339372607;0,539823008849557;0,488235294117647;0,591715976331361;0,501474926253687;0,530324400564175
Jordan;0,25;0,25;1000;30~30~1;no PCA;Month;Day;Day;1015,89966776647;0,52212389380531;0,282352941176471;0,763313609467456;0,501474926253687;0,533145275035261
Elman;0,25;0,25;1000;30~30~1;no PCA;Month;Day;Day;1057,18669642489;0,498525073746313;0,105882352941176;0,893491124260355;0,501474926253687;0,534555712270804
